;;;;;;;;1075/A4100.0001;Sach- und immaterielle Anlagen, Vorräte;1;21'930 CHF;20'033 CHF;27'391 CHF;;;;;;11'713 CHF;10'625 CHF;29'460 CHF;8'987 CHF
;;;;;;;;1080/A2115.0001;Beratungsaufwand;1;3'397'461 CHF;3'567'430 CHF;;;;;;;;;;
;;;;;;;;1081/A2100.0001;Personalbezüge und Arbeitgeberbeiträge;1;1'441'521 CHF;1'467'926 CHF;1'721'838 CHF;1'825'666 CHF;2'033'062 CHF;2'529'362 CHF;3'663'101 CHF;4'022'886 CHF;3'608'735 CHF;4'016'290 CHF;4'025'021 CHF;4'310'880 CHF
;;;;;;;;1081/A2109.0001;Übriger Personalaufwand;1;8'202 CHF;7'928 CHF;9'365 CHF;7'705 CHF;8'344 CHF;17'805 CHF;22'391 CHF;30'013 CHF;53'067 CHF;47'897 CHF;79'040 CHF;47'868 CHF
;;;;;;;;1081/A2111.0145;Forschung, Entwicklung und Demonstration;1;11'278'220 CHF;11'362'980 CHF;11'075'953 CHF;11'200'257 CHF;21'058'912 CHF;24'203'374 CHF;20'853'224 CHF;18'917'990 CHF;18'034'879 CHF;19'113'743 CHF;19'490'300 CHF;19'053'464 CHF
;;;;;;;;1081/A2114.0001;Informatik Sachaufwand;1;;;;;;;;68'092 CHF;99'043 CHF;92'485 CHF;43'550 CHF;46'859 CHF
;;;;;;;;1081/A2115.0001;Beratungsaufwand;1;;;;;;;387'074 CHF;976'477 CHF;869'782 CHF;722'010 CHF;1'411'605 CHF;982'886 CHF
;;;;;;;;1081/A2119.0001;Übriger Betriebsaufwand;1;48'842 CHF;52'618 CHF;62'781 CHF;67'732 CHF;198'644 CHF;225'957 CHF;1'170'730 CHF;310'853 CHF;289'331 CHF;376'614 CHF;441'415 CHF;377'603 CHF
;;;;;;;;1081/A2180.0001;Abschreibungen Verwaltungsvermögen;1;;;;;;;;1'539 CHF;2'155 CHF;;;
;;;;;;;;1081/A2310.0222;Programme EnergieSchweiz;1;555'836 CHF;555'489 CHF;539'981 CHF;472'311 CHF;520'177 CHF;533'000 CHF;;;;;;
;;;;;;;;1081/A2310.0223;Eidgenössisches Nuklearsicherheitsinspektorat (ENSI);1;8'776'437 CHF;9'066'989 CHF;9'125'403 CHF;8'365'335 CHF;;3'818'210 CHF;2'350'000 CHF;2'347'990 CHF;2'822'111 CHF;2'163'500 CHF;1'994'500 CHF;1'994'500 CHF
;;;;;;;;1081/A2310.0471;Internationale Agentur für Erneuerbare Energien (IRENA);1;;;;;;;;;;;;
;;;;;;;;1081/A4100.0001;Sach- und immaterielle Anlagen, Vorräte;1;;;;;;;9'600 CHF;14'281 CHF;;4'033 CHF;6'500 CHF;1'523 CHF
;;;;;;;;1081/A4300.0127;Technologietransfer;1;;;;;;;4'451'640 CHF;4'062'034 CHF;4'584'744 CHF;10'005'583 CHF;24'434'700 CHF;14'303'131 CHF
;;;;;;;;1081/A6100.0001;Funktionsaufwand (Globalbudget);1;;;;;;;;;;;;
;;;;;;;;1081/A6210.0135;Forschung, Entwicklung und Demonstration;1;;;;;;;;;;;;
;;;;;;;;1082/A2115.0001;Beratungsaufwand;1;17'543'262 CHF;11'823'968 CHF;10'609'048 CHF;;;;;;;;;
;;;;;;;;1082/A6100.0001;Funktionsaufwand (Globalbudget);1;;;;12'139'243 CHF;12'183'874 CHF;12'356'555 CHF;13'104'894 CHF;13'234'942 CHF;13'733'621 CHF;14'136'547 CHF;16'617'663 CHF;13'994'107 CHF
;;;;;;;;1082/A6210.0157;Europäische Satellitennavigationsprogramme Galileo und EGNOS;1;;;;;;;;;;;58'820'000 CHF;160'444'193 CHF
;;;;;;;;1084/A6210.0145;Beitrag Medienforschung;1;;;;966'693 CHF;958'575 CHF;1'019'573 CHF;1'434'569 CHF;1'071'156 CHF;1'708'630 CHF;1'683'270 CHF;3'000'000 CHF;1'190'904 CHF
;;;;;;;;1086/A2180.0102;Abschreibungen ETH;1;;;;;;;15'711'011 CHF;;;;;
;;;;;;;;1086/A4100.0125;ETH-Bauten;1;;;;175'701'109 CHF;135'763'776 CHF;157'197'370 CHF;149'479'470 CHF;180'901'177 CHF;138'970'751 CHF;184'422'773 CHF;209'660'000 CHF;187'476'722 CHF
;;;;;;;;1104/A6100.0001;Funktionsaufwand (Globalbudget);1;3'919'947 CHF;3'908'781 CHF;4'360'839 CHF;4'661'056 CHF;1'719'357 CHF;-12'401 CHF;;;;;;
;;;;;;;;1109/A2310.0346;Finanzierungsbeitrag an ETH-Bereich;1;1'788'187'250 CHF;1'826'275'000 CHF;1'880'375'000 CHF;1'679'763'481 CHF;1'778'439'388 CHF;1'905'320'100 CHF;1'984'483'331 CHF;2'025'949'592 CHF;2'040'721'280 CHF;;;
;;;;;;;;1109/A2310.0416;Beitrag an Unterbringung ETH-Bereich;1;;;;269'884'573 CHF;282'419'258 CHF;275'644'140 CHF;284'432'000 CHF;281'962'000 CHF;301'020'000 CHF;;;
;;;;;;;;1115/A2100.0001;Personalbezüge und Arbeitgeberbeiträge;1;;;;;;;;3'105'022 CHF;3'374'934 CHF;3'442'561 CHF;3'414'600 CHF;3'661'515 CHF
;;;;;;;;1115/A2109.0001;Übriger Personalaufwand;1;;;;;;;;26'325 CHF;8'776 CHF;19'306 CHF;57'100 CHF;93'447 CHF
;;;;;;;;1115/A2114.0001;Informatik Sachaufwand;1;;;;;;;;262'179 CHF;195'558 CHF;196'113 CHF;495'700 CHF;515'234 CHF
;;;;;;;;1115/A2115.0001;Beratungsaufwand;1;;;;;;;;40'316 CHF;100'816 CHF;49'312 CHF;50'800 CHF;34'224 CHF
;;;;;;;;1115/A2119.0001;Übriger Betriebsaufwand;1;;;;;;;;57'902 CHF;98'409 CHF;122'931 CHF;190'700 CHF;114'696 CHF
;;;;;;;;1115/A2310.0477;Technologie- und Innovationsförderung KTI;1;;;;;;;;161'506'677 CHF;146'359'349 CHF;126'055'654 CHF;152'760'100 CHF;152'421'196 CHF
;;;;;;;;1115/A4100.0001;Sach- und immaterielle Anlagen, Vorräte;1;;;;;;;;;581'488 CHF;534'440 CHF;1'428'600 CHF;1'254'165 CHF
;;;;;;;;1131/A2100.0001;Personalbezüge und Arbeitgeberbeiträge;1;;;;;;;;;;36'478'215 CHF;36'123'500 CHF;37'015'835 CHF
;;;;;;;;1131/A2100.0002;Personalbezüge und Arbeitgeberbeiträge;1;;;;;;;;;;4'123'116 CHF;4'379'100 CHF;4'197'948 CHF
;;;;;;;;1131/A2100.0003;Personalbezüge und Arbeitgeberbeiträge;1;;;;;;;;;;1'347'200 CHF;1'395'300 CHF;1'401'401 CHF
;;;;;;;;1131/A2109.0001;Übriger Personalaufwand;1;;;;;;;;;;310'590 CHF;402'500 CHF;307'902 CHF
;;;;;;;;1131/A2111.0276;Schweizerische Maturitätsprüfungen;1;;;;;;;;;;1'520'406 CHF;1'711'000 CHF;1'580'075 CHF
;;;;;;;;1131/A2111.0277;Schweizerische Hochschulkonferenz (SHK);1;;;;;;;;;;800'000 CHF;812'000 CHF;800'000 CHF
;;;;;;;;1131/A2111.0278;Schweizerische Koordinationsstelle für Bildungsforschung;1;;;;;;;;;;530'500 CHF;538'100 CHF;505'500 CHF
;;;;;;;;1131/A2111.0279;Aramis Forschungsinformationssystem;1;;;;;;;;;;10'257 CHF;;
;;;;;;;;1131/A2114.0001;Informatik Sachaufwand;1;;;;;;;;;;1'004'927 CHF;1'401'000 CHF;659'703 CHF
;;;;;;;;1131/A2114.0002;Informatik Sachaufwand;1;;;;;;;;;;114'122 CHF;71'100 CHF;55'708 CHF
;;;;;;;;1131/A2115.0001;Beratungsaufwand;1;;;;;;;;;;5'536'514 CHF;6'735'000 CHF;5'122'612 CHF
;;;;;;;;1131/A2115.0002;Beratungsaufwand;1;;;;;;;;;;46'350 CHF;101'500 CHF;86'837 CHF
;;;;;;;;1131/A2115.0003;Beratungsaufwand;1;;;;;;;;;;692'441 CHF;726'800 CHF;494'051 CHF
;;;;;;;;1131/A2119.0001;Übriger Betriebsaufwand;1;;;;;;;;;;402'529'923 CHF;1'593'200 CHF;1'763'983 CHF
;;;;;;;;1131/A2119.0002;Übriger Betriebsaufwand;1;;;;;;;;;;2'448'545 CHF;3'896'700 CHF;2'324'480 CHF
;;;;;;;;1131/A2119.0003;Übriger Betriebsaufwand;1;;;;;;;;;;121'554 CHF;231'200 CHF;199'697 CHF
;;;;;;;;1131/A2310.0513;Pauschalbeiträge Berufsbildung;1;;;;;;;;;;755'475'200 CHF;762'917'100 CHF;762'917'100 CHF
;;;;;;;;1131/A2310.0514;Innovations- und Projektbeiträge;1;;;;;;;;;;53'619'116 CHF;89'599'900 CHF;58'957'772 CHF
;;;;;;;;1131/A2310.0515;Hochschulförderung, Grundbeiträge;1;;;;;;;;;;615'198'956 CHF;641'100'100 CHF;640'774'983 CHF
;;;;;;;;1131/A2310.0516;Projektgebundene Beiträge nach UFG;1;;;;;;;;;;48'000'000 CHF;48'000'000 CHF;48'000'000 CHF
;;;;;;;;1131/A2310.0517;Betriebsbeiträge Fachhochschulen;1;;;;;;;;;;463'900'000 CHF;486'400'100 CHF;486'399'919 CHF
;;;;;;;;1131/A2310.0518;Ausbildungsbeiträge;1;;;;;;;;;;25'111'700 CHF;25'488'400 CHF;25'488'400 CHF
;;;;;;;;1131/A2310.0519;Steuerung des Bildungsraums Schweiz;1;;;;;;;;;;2'449'596 CHF;3'505'500 CHF;2'288'710 CHF
;;;;;;;;1131/A2310.0520;Steuerung und Qualitätssicherung Hochschulsystem;1;;;;;;;;;;2'046'400 CHF;2'272'100 CHF;2'224'327 CHF
;;;;;;;;1131/A2310.0521;Kantonale französischsprachige Schule in Bern;1;;;;;;;;;;1'059'395 CHF;1'082'800 CHF;1'082'800 CHF
;;;;;;;;1131/A2310.0522;Unterstützung von Dachverbänden der Weiterbildung;1;;;;;;;;;;898'380 CHF;900'000 CHF;900'000 CHF
;;;;;;;;1131/A2310.0523;EU Bildungs- und Jugendprogramme;1;;;;;;;;;;30'465'638 CHF;33'750'000 CHF;26'240'612 CHF
;;;;;;;;1131/A2310.0525;Internationale Zusammenarbeit in der Bildung;1;;;;;;;;;;2'619'522 CHF;2'753'400 CHF;2'741'099 CHF
;;;;;;;;1131/A2310.0526;Institutionen der Forschungsförderung;1;;;;;;;;;;906'776'000 CHF;929'427'900 CHF;1'023'363'311 CHF
;;;;;;;;1131/A2310.0527;Forschungseinrichtungen von nationaler Bedeutung;1;;;;;;;;;;67'365'500 CHF;75'285'900 CHF;78'920'783 CHF
;;;;;;;;1131/A2310.0528;Ergänzende Nationale Aktivitäten Raumfahrt;1;;;;;;;;;;7'956'512 CHF;8'500'000 CHF;8'495'609 CHF
;;;;;;;;1131/A2310.0529;Europäische wissenschaftliche + technische Forschung (COST);1;;;;;;;;;;4'714'080 CHF;6'096'800 CHF;6'096'330 CHF
;;;;;;;;1131/A2310.0530;EU-Forschungsprogramme;1;;;;;;;;;;561'659'962 CHF;523'280'000 CHF;85'060'019 CHF
;;;;;;;;1131/A2310.0531;Europäische Weltraumorganisation ESA;1;;;;;;;;;;150'313'900 CHF;156'084'800 CHF;161'084'799 CHF
;;;;;;;;1131/A2310.0532;Europäisches Laboratorium für Teilchenphysik (CERN);1;;;;;;;;;;34'539'300 CHF;40'846'600 CHF;40'081'700 CHF
;;;;;;;;1131/A2310.0533;Europäische Organisation für astronomische Forschung (ESO);1;;;;;;;;;;8'365'200 CHF;9'245'000 CHF;8'568'750 CHF
;;;;;;;;1131/A2310.0534;European Spallation Source;1;;;;;;;;;;;2'500'000 CHF;
;;;;;;;;1131/A2310.0535;X-FEL: Freier Elektronenlaser mit Röntgenstrahlen;1;;;;;;;;;;4'644'960 CHF;3'180'000 CHF;
;;;;;;;;1131/A2310.0536;Europäisches Labor für Synchrotron-Strahlung (ESRF);1;;;;;;;;;;4'293'200 CHF;4'516'800 CHF;4'487'338 CHF
;;;;;;;;1131/A2310.0537;Europäische Molekular-Biologie (EMB);1;;;;;;;;;;3'821'557 CHF;5'312'600 CHF;5'189'830 CHF
;;;;;;;;1131/A2310.0538;Institut von Laue-Langevin (ILL);1;;;;;;;;;;4'790'413 CHF;3'950'000 CHF;3'949'935 CHF
;;;;;;;;1131/A2310.0539;Internationale Kommission Erforschung Mittelmeer (CIESM);1;;;;;;;;;;52'380 CHF;55'700 CHF;55'381 CHF
;;;;;;;;1131/A2310.0540;Internationale Forschungs- und Innovationszusammenarbeit;1;;;;;;;;;;15'222'969 CHF;15'453'500 CHF;15'359'245 CHF
;;;;;;;;1131/A2310.0541;Internationale Zusammenarbeit in der Forschung;1;;;;;;;;;;11'788'346 CHF;11'841'200 CHF;11'596'915 CHF
;;;;;;;;1131/A2310.0545;Provisorische Zuteilung Wachstum BF;1;;;;;;;;;;;;
;;;;;;;;1131/A4100.0001;Sach- und immaterielle Anlagen, Vorräte;1;;;;;;;;;;374'218 CHF;496'000 CHF;344'263 CHF
;;;;;;;;1131/A4300.0151;Investitionsbeiträge an kantonale Universitäten;1;;;;;;;;;;63'600'000 CHF;64'500'000 CHF;64'500'000 CHF
;;;;;;;;1131/A4300.0152;Investitionen Fachhochschulen;1;;;;;;;;;;26'000'000 CHF;27'000'000 CHF;77'000'000 CHF
;;;;;;;;9999/#;9999/Nicht zugeordnet;1;;;;;;;;;;;;
;;;;;;;;Ergebnis;;1;4'538'999'351 CHF;4'585'598'171 CHF;4'714'349'819 CHF;4'977'740'315 CHF;5'339'204'709 CHF;5'715'272'932 CHF;6'066'592'760 CHF;6'508'746'395 CHF;6'664'467'379 CHF;6'893'887'939 CHF;7'208'123'800 CHF;6'951'748'771 CHF
;;;;;;5.1;Berufsbildung;1005/A2310.0285;Ausbildung von Seeleuten;1;2'024 CHF;11'941 CHF;2'494 CHF;943 CHF;1'050 CHF;18'430 CHF;1'730 CHF;2'070 CHF;20'000 CHF;19'977 CHF;20'000 CHF;
;;;;;;;;1006/A2310.0581;Ausbildung von Seeleuten;1;;;;;;;;;;;;18'500 CHF
;;;;;;;;1011/A2310.0123;Arbeitssicherheit, Waldberufe;1;2'689'384 CHF;2'783'500 CHF;2'358'937 CHF;2'868'218 CHF;2'941'972 CHF;3'226'056 CHF;3'363'323 CHF;3'328'882 CHF;3'318'126 CHF;3'442'617 CHF;3'534'000 CHF;3'302'596 CHF
;;;;;;;;1014/A2100.0001;Personalbezüge und Arbeitgeberbeiträge;1;2'735'887 CHF;2'741'229 CHF;2'721'988 CHF;2'730'668 CHF;2'782'631 CHF;3'056'563 CHF;3'209'431 CHF;3'470'300 CHF;3'589'510 CHF;3'765'709 CHF;3'803'495 CHF;3'448'387 CHF
;;;;;;;;1014/A2109.0001;Übriger Personalaufwand;1;34'573 CHF;22'846 CHF;15'173 CHF;17'650 CHF;33'510 CHF;38'541 CHF;34'748 CHF;35'963 CHF;29'777 CHF;36'166 CHF;42'750 CHF;32'554 CHF
;;;;;;;;1014/A2111.0102;Vollzugsmassnahmen;1;3'892'015 CHF;3'082'723 CHF;2'858'331 CHF;2'482'890 CHF;3'209'873 CHF;5'245'572 CHF;5'282'941 CHF;5'886'418 CHF;5'900'829 CHF;6'193'578 CHF;7'304'460 CHF;6'308'248 CHF
;;;;;;;;1014/A2114.0001;Informatik Sachaufwand;1;;;;44'368 CHF;80'351 CHF;44'345 CHF;78'377 CHF;92'867 CHF;112'801 CHF;129'782 CHF;194'205 CHF;113'260 CHF
;;;;;;;;1014/A2115.0001;Beratungsaufwand;1;1'215'647 CHF;1'060'132 CHF;1'195'684 CHF;960'665 CHF;724'844 CHF;892'048 CHF;863'865 CHF;839'003 CHF;892'363 CHF;1'015'382 CHF;1'066'165 CHF;907'269 CHF
;;;;;;;;1014/A2119.0001;Übriger Betriebsaufwand;1;184'759 CHF;183'148 CHF;175'415 CHF;190'224 CHF;255'075 CHF;303'385 CHF;267'401 CHF;315'069 CHF;311'721 CHF;310'164 CHF;253'865 CHF;220'977 CHF
;;;;;;;;1014/E1500.0109;Übriger Ertrag;1;;;;;;;1'442 CHF;;;;;
;;;;;;;;1021/A2119.0001;Übriger Betriebsaufwand;1;;;;;;;;;;-107'928'787 CHF;;
;;;;;;;;1021/A2310.0188;Ausbildungsbeiträge;1;7'625'377 CHF;7'923'000 CHF;7'566'000 CHF;7'490'340 CHF;3'750'000 CHF;3'750'000 CHF;3'750'000 CHF;3'647'475 CHF;3'711'090 CHF;;;
;;;;;;;;1021/A2310.0192;EU Bildungs- und Jugendprogramme;1;446'354 CHF;857'180 CHF;821'331 CHF;821'836 CHF;796'581 CHF;830'084 CHF;1'016'339 CHF;1'686'280 CHF;1'471'274 CHF;;;
;;;;;;;;1021/A2310.0502;Steuerung und Qualitätssicherung Hochschulsystem;1;;;;;;;;;;;;
;;;;;;;;1031/A2310.0159;Schweizerisches Polizeiinstitut und Polizeischule, Neuenburg;1;1'182'000 CHF;1'200'000 CHF;1'200'000 CHF;1'200'000 CHF;;;;;;;;
;;;;;;;;1031/A2310.0448;Übrige Abgeltungen an Kantone und Nationale Organisationen;1;;;;;1'212'827 CHF;1'184'419 CHF;1'198'433 CHF;1'255'695 CHF;1'232'928 CHF;1'146'067 CHF;1'088'000 CHF;1'080'887 CHF
;;;;;;;;1048/A4100.0110;IKT-Wachstum Bund;1;;;;;;;;;;;;
;;;;;;;;1048/A4100.0119;Informatikreserve Bund und IKT-Wachstum Bund;1;;;;;;;;;;;;
;;;;;;;;1057/A2101.0146;Arbeitgeberleistungen zentral;1;360'875 CHF;170'217 CHF;102'600 CHF;122'952 CHF;151'772 CHF;55'316 CHF;59'720 CHF;70'945 CHF;76'399 CHF;;291'310 CHF;71'620 CHF
;;;;;;;;1057/A2101.0147;Bundesratsreserve;1;;;;;;;;;;;;
;;;;;;;;1057/A2101.0148;Kredit für besondere Personalkategorien;1;;;;;;;;;;;108'232 CHF;
;;;;;;;;1057/A2101.0149;Lohnmassnahmen;1;;;;;;1'936 CHF;;;;;75'420 CHF;
;;;;;;;;1057/A2101.0151;Sozialplankosten für vorzeitige Pensionierungen;1;;;;3'212 CHF;2'502 CHF;1'143 CHF;;;318 CHF;3'835 CHF;4'874 CHF;256 CHF
;;;;;;;;1073/A2100.0001;Personalbezüge und Arbeitgeberbeiträge;1;6'460'365 CHF;5'915'965 CHF;5'649'139 CHF;5'991'383 CHF;8'032'561 CHF;9'152'698 CHF;9'235'790 CHF;9'750'254 CHF;10'229'386 CHF;;;
;;;;;;;;1073/A2100.0002;Personalbezüge und Arbeitgeberbeiträge;1;4'382'613 CHF;4'620'026 CHF;4'515'750 CHF;;;;;;;;;
;;;;;;;;1073/A2109.0001;Übriger Personalaufwand;1;47'712 CHF;36'247 CHF;22'479 CHF;35'987 CHF;88'336 CHF;88'085 CHF;101'366 CHF;124'340 CHF;99'420 CHF;;;
;;;;;;;;1073/A2109.0002;Übriger Personalaufwand;1;20'927 CHF;12'543 CHF;33'313 CHF;;;;;;;;;
;;;;;;;;1073/A2111.0100;Studiengänge und Kurse;1;12'934'235 CHF;15'712'890 CHF;17'792'604 CHF;;;;;;;;;
;;;;;;;;1073/A2111.0260;PISA;1;;;;;370'000 CHF;;;;;;;
;;;;;;;;1073/A2114.0001;Informatik Sachaufwand;1;;;;275'347 CHF;266'200 CHF;341'028 CHF;504'131 CHF;489'772 CHF;325'415 CHF;;;
;;;;;;;;1073/A2115.0001;Beratungsaufwand;1;1'567'543 CHF;1'645'653 CHF;1'931'791 CHF;1'506'608 CHF;1'067'668 CHF;1'651'803 CHF;1'249'482 CHF;1'913'241 CHF;1'848'118 CHF;;;
;;;;;;;;1073/A2115.0002;Beratungsaufwand;1;174'841 CHF;108'815 CHF;89'633 CHF;;;;;;;;;
;;;;;;;;1073/A2119.0001;Übriger Betriebsaufwand;1;196'048 CHF;181'966 CHF;185'198 CHF;216'110 CHF;299'253 CHF;270'509 CHF;276'638 CHF;359'711 CHF;376'223 CHF;-8'325'470 CHF;;
;;;;;;;;1073/A2119.0002;Übriger Betriebsaufwand;1;870'388 CHF;941'247 CHF;884'484 CHF;;;;;;;;;
;;;;;;;;1073/A2310.0101;Pauschalbeiträge und Übergangsrecht (Berufsbildung);1;405'625'985 CHF;415'620'507 CHF;431'150'484 CHF;454'538'327 CHF;509'399'065 CHF;545'400'000 CHF;604'400'000 CHF;668'700'000 CHF;757'600'000 CHF;;;
;;;;;;;;1073/A2310.0102;Innovations- und Projektbeiträge;1;20'541'466 CHF;31'629'908 CHF;39'808'499 CHF;36'683'073 CHF;37'240'375 CHF;51'463'117 CHF;55'494'862 CHF;47'936'429 CHF;51'504'892 CHF;;;
;;;;;;;;1073/A2310.0103;Lehrstellenbeschluss II;1;6'964'506 CHF;;;;;;;;;;;
;;;;;;;;1073/A2310.0431;provisorische Zuteilung BFI-Zuwachs;1;;;;;;;;;;;;
;;;;;;;;1073/A2310.0444;Bildungsmonitoring;1;;;;;181'500 CHF;;217'638 CHF;222'000 CHF;90'118 CHF;;;
;;;;;;;;1073/A2310.0445;Schweizerischer Bildungsserver;1;;;;;330'000 CHF;512'700 CHF;515'139 CHF;515'115 CHF;514'590 CHF;;;
;;;;;;;;1073/A2310.0459;Komplementär Wachstum Aufgabenüberprüfung BF;1;;;;;;;;;;;;
;;;;;;;;1073/A2310.0460;PISA Kompetenzmessungen von Jugendlichen;1;;;;;;366'010 CHF;240'401 CHF;275'000 CHF;228'148 CHF;;;
;;;;;;;;1073/A2310.0507;Steuerung des Bildungsraums Schweiz;1;;;;;;;;;;;;
;;;;;;;;1073/A2310.0510;Unterstützung von Dachverbänden der Weiterbildung;1;;;;;;;;;;;;
;;;;;;;;1073/A4100.0001;Sach- und immaterielle Anlagen, Vorräte;1;719'851 CHF;643'582 CHF;617'052 CHF;;;;4'625 CHF;;165'811 CHF;;;
;;;;;;;;1131/A2100.0001;Personalbezüge und Arbeitgeberbeiträge;1;;;;;;;;;;10'578'683 CHF;10'475'815 CHF;10'734'593 CHF
;;;;;;;;1131/A2109.0001;Übriger Personalaufwand;1;;;;;;;;;;90'071 CHF;116'725 CHF;89'292 CHF
;;;;;;;;1131/A2114.0001;Informatik Sachaufwand;1;;;;;;;;;;291'429 CHF;406'290 CHF;191'314 CHF
;;;;;;;;1131/A2115.0001;Beratungsaufwand;1;;;;;;;;;;1'605'589 CHF;1'953'150 CHF;1'485'557 CHF
;;;;;;;;1131/A2119.0001;Übriger Betriebsaufwand;1;;;;;;;;;;116'733'677 CHF;462'028 CHF;511'554 CHF
;;;;;;;;1131/A2310.0513;Pauschalbeiträge Berufsbildung;1;;;;;;;;;;755'475'200 CHF;762'917'100 CHF;762'917'100 CHF
;;;;;;;;1131/A2310.0514;Innovations- und Projektbeiträge;1;;;;;;;;;;53'619'116 CHF;89'599'900 CHF;58'957'772 CHF
;;;;;;;;1131/A2310.0518;Ausbildungsbeiträge;1;;;;;;;;;;3'766'755 CHF;3'823'260 CHF;3'823'260 CHF
;;;;;;;;1131/A2310.0519;Steuerung des Bildungsraums Schweiz;1;;;;;;;;;;857'359 CHF;1'226'925 CHF;801'049 CHF
;;;;;;;;1131/A2310.0522;Unterstützung von Dachverbänden der Weiterbildung;1;;;;;;;;;;898'380 CHF;900'000 CHF;900'000 CHF
;;;;;;;;1131/A2310.0523;EU Bildungs- und Jugendprogramme;1;;;;;;;;;;1'523'282 CHF;1'687'500 CHF;1'312'031 CHF
;;;;;;;;1131/A2310.0545;Provisorische Zuteilung Wachstum BF;1;;;;;;;;;;;;
;;;;;;;;1131/A4100.0001;Sach- und immaterielle Anlagen, Vorräte;1;;;;;;;;;;108'523 CHF;143'840 CHF;99'836 CHF
;;;;;;;;9999/#;9999/Nicht zugeordnet;1;;;;;;;;;;;;
;;;;;;;;Ergebnis;;1;480'875'375 CHF;497'105'266 CHF;521'698'375 CHF;518'180'801 CHF;573'217'945 CHF;627'893'786 CHF;691'367'820 CHF;750'916'828 CHF;843'649'255 CHF;845'357'082 CHF;891'499'308 CHF;857'327'910 CHF
;;;;;;5.2;Hochschulen;1020/A2100.0001;Personalbezüge und Arbeitgeberbeiträge;1;4'306'931 CHF;;;;;;;;;;;
;;;;;;;;1020/A2100.0002;Personalbezüge und Arbeitgeberbeiträge;1;1'346'180 CHF;;;;;;;;;;;
;;;;;;;;1020/A2109.0001;Übriger Personalaufwand;1;9'020 CHF;;;;;;;;;;;
;;;;;;;;1020/A2113.0001;Raummiete;1;43'103 CHF;;;;;;;;;;;
;;;;;;;;1020/A2115.0001;Beratungsaufwand;1;443'983 CHF;;;;;;;;;;;
;;;;;;;;1020/A2119.0001;Übriger Betriebsaufwand;1;845'269 CHF;;;;;;;;;;;
;;;;;;;;1020/A2119.0002;Übriger Betriebsaufwand;1;2'374'294 CHF;;;;;;;;;;;
;;;;;;;;1020/A2310.0192;Internationale Zusammenarbeit im Bildungsbereich;1;126'417'300 CHF;;;;;;;;;;;
;;;;;;;;1020/A4100.0001;Sach- und immaterielle Anlagen, Vorräte;1;40'567 CHF;;;;;;;;;;;
;;;;;;;;1021/A2100.0001;Personalbezüge und Arbeitgeberbeiträge;1;4'642'733 CHF;5'164'850 CHF;5'048'310 CHF;5'084'490 CHF;5'103'086 CHF;5'536'789 CHF;5'616'030 CHF;5'788'403 CHF;6'019'846 CHF;;;
;;;;;;;;1021/A2100.0002;Personalbezüge und Arbeitgeberbeiträge;1;;763'820 CHF;744'885 CHF;827'175 CHF;1'255'127 CHF;1'598'615 CHF;1'510'884 CHF;1'585'334 CHF;1'579'731 CHF;;;
;;;;;;;;1021/A2100.0003;Personalbezüge und Arbeitgeberbeiträge;1;102'700 CHF;1'023'653 CHF;919'054 CHF;834'592 CHF;476'696 CHF;512'136 CHF;458'642 CHF;496'899 CHF;499'491 CHF;;;
;;;;;;;;1021/A2109.0001;Übriger Personalaufwand;1;10'426 CHF;11'169 CHF;10'799 CHF;10'124 CHF;13'541 CHF;29'988 CHF;18'876 CHF;21'642 CHF;38'141 CHF;;;
;;;;;;;;1021/A2111.0138;Schweizerische Universitätskonferenz (SUK);1;765'600 CHF;769'000 CHF;769'000 CHF;762'300 CHF;788'000 CHF;800'000 CHF;800'000 CHF;800'000 CHF;800'000 CHF;;;
;;;;;;;;1021/A2111.0139;Schweizerische Koordinationsstelle für Bildungsforschung;1;453'100 CHF;455'014 CHF;472'000 CHF;467'280 CHF;471'000 CHF;478'100 CHF;495'900 CHF;488'366 CHF;498'000 CHF;;;
;;;;;;;;1021/A2111.0214;Schweiz. Wissenschafts- und Technologierat SWTR;1;112'578 CHF;;;;;;;;;;;
;;;;;;;;1021/A2113.0001;Raummiete;1;;;;198'200 CHF;;;;;;;;
;;;;;;;;1021/A2113.0002;Raummiete;1;;177'447 CHF;193'137 CHF;;452'537 CHF;352'159 CHF;;;;;;
;;;;;;;;1021/A2114.0001;Informatik Sachaufwand;1;;;;32'280 CHF;83'962 CHF;64'444 CHF;88'108 CHF;195'564 CHF;158'908 CHF;;;
;;;;;;;;1021/A2114.0002;Informatik Sachaufwand;1;;;;;;27'772 CHF;26'401 CHF;26'849 CHF;26'165 CHF;;;
;;;;;;;;1021/A2115.0001;Beratungsaufwand;1;547'690 CHF;430'965 CHF;411'508 CHF;344'799 CHF;348'815 CHF;223'113 CHF;169'361 CHF;117'534 CHF;318'750 CHF;;;
;;;;;;;;1021/A2115.0002;Beratungsaufwand;1;;700'286 CHF;714'110 CHF;;39'044 CHF;23'508 CHF;18'716 CHF;16'390 CHF;;;;
;;;;;;;;1021/A2115.0003;Beratungsaufwand;1;457'253 CHF;418'999 CHF;471'089 CHF;546'399 CHF;248'749 CHF;309'981 CHF;272'534 CHF;190'853 CHF;127'327 CHF;;;
